Attributes,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
Symbols,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,80.01285552978516,55.18000030517578,92.30000305175781,97.1500015258789,,52.79142761230469,63.709999084472656,78.87999725341797,78.9028549194336,53.43000030517578,91.7300033569336,96.79000091552734,,51.29142761230469,58.56999969482422,78.43000030517578,79.63714599609375,54.93000030517578,92.16000366210938,96.87999725341797,,52.51714324951172,60.27000045776367,78.61000061035156,79.2171401977539,53.709999084472656,92.30000305175781,97.01000213623047,,52.42714309692383,60.5099983215332,78.62999725341797,63407400.0,68307000.0,4370100.0,2293000.0,,15075200.0,55538300.0,3086500.0,71.7715835571289,53.709999084472656,79.42202758789062,81.89044189453125,,52.42714309692383,60.5099983215332,68.32783508300781
2013-12-31,80.18285369873047,54.86000061035156,92.22000122070312,97.08000183105469,,52.735713958740234,65.22000122070312,78.87000274658203,79.14286041259766,53.90999984741211,91.1500015258789,96.62999725341797,,51.9471435546875,61.650001525878906,78.3499984741211,79.16714477539062,54.119998931884766,92.16999816894531,96.94999694824219,,52.21428680419922,62.36000061035156,78.66000366210938,80.14571380615234,54.650001525878906,91.58999633789062,97.02999877929688,,52.5957145690918,63.650001525878906,78.69000244140625,55771100.0,43076200.0,6348200.0,2560900.0,,10516800.0,27814600.0,3859100.0,72.61286926269531,54.650001525878906,78.81111145019531,81.9073257446289,,52.5957145690918,63.650001525878906,68.37998962402344
2014-01-02,79.57571411132812,55.220001220703125,91.7300033569336,97.02999877929688,,52.51142883300781,67.5,79.47000122070312,78.86000061035156,54.189998626708984,91.01000213623047,96.26000213623047,,51.5428581237793,64.4000015258789,78.5,79.38285827636719,54.83000183105469,91.13999938964844,96.80999755859375,,52.40142822265625,65.0,78.72000122070312,79.01856994628906,54.709999084472656,91.02999877929688,96.41000366210938,,51.83142852783203,67.5,78.91000366210938,58671200.0,43195500.0,5919600.0,2925800.0,,12325600.0,29246400.0,6878000.0,71.59166717529297,54.709999084472656,78.32921600341797,81.38396453857422,,51.83142852783203,67.5,68.57117462158203
2014-01-03,79.0999984741211,55.650001525878906,92.22000122070312,97.02999877929688,,52.4957160949707,70.43000030517578,79.12999725341797,77.20428466796875,54.529998779296875,91.26000213623047,96.5,,51.842857360839844,68.43000030517578,78.5199966430664,78.9800033569336,55.02000045776367,91.29000091552734,96.9000015258789,,52.0,69.0,78.80999755859375,77.2828598022461,54.560001373291016,91.8499984741211,96.54000091552734,,51.871429443359375,69.0,78.6500015258789,98116900.0,38246200.0,5637600.0,2965300.0,,10817100.0,33207200.0,4957400.0,70.01909637451172,54.560001373291016,79.03482055664062,81.49369812011719,,51.871429443359375,69.0,68.34522247314453
2014-01-06,78.11428833007812,57.2599983215332,92.75,96.62000274658203,,52.04428482055664,66.87000274658203,78.91000366210938,76.22856903076172,54.04999923706055,91.87000274658203,95.5199966430664,,50.47571563720703,63.5,77.79000091552734,76.77857208251953,54.41999816894531,91.93000030517578,96.62000274658203,,51.88999938964844,64.83000183105469,78.86000061035156,77.70428466796875,57.20000076293945,92.33000183105469,95.8499984741211,,51.36714172363281,66.29000091552734,78.20999908447266,103152700.0,68852600.0,7443500.0,5022700.0,,15501500.0,27243700.0,7280200.0,70.4009017944336,57.20000076293945,79.44786071777344,80.91122436523438,,51.36714172363281,66.29000091552734,67.9628677368164
2014-01-07,77.9942855834961,58.54999923706055,94.62000274658203,97.08000183105469,,49.698570251464844,67.7300033569336,78.8499984741211,76.84571075439453,57.220001220703125,92.98999786376953,96.12999725341797,,48.15285873413086,61.38999938964844,77.91999816894531,77.76000213623047,57.70000076293945,93.04000091552734,96.37999725341797,,49.68428421020508,67.66999816894531,78.16999816894531,77.14857482910156,57.91999816894531,94.29000091552734,96.37999725341797,,48.5,61.459999084472656,78.44999694824219,79302300.0,77207400.0,11063300.0,4881800.0,,36167600.0,31748400.0,5012300.0,69.89742279052734,57.91999816894531,81.13438415527344,81.35862731933594,,48.5,61.459999084472656,68.17143249511719
2014-01-08,77.93714141845703,58.40999984741211,94.5999984741211,95.70999908447266,,49.42571258544922,61.2599983215332,78.51000213623047,76.9557113647461,57.22999954223633,93.87999725341797,95.0,,48.07428741455078,57.91999816894531,77.5999984741211,76.97285461425781,57.599998474121094,94.16999816894531,95.55000305175781,,48.104286193847656,58.709999084472656,78.5,77.63714599609375,58.22999954223633,94.16000366210938,95.41000366210938,,48.71285629272461,59.290000915527344,77.83000183105469,64632400.0,56682400.0,9096700.0,7669800.0,,20001100.0,27263200.0,5955200.0,70.34009552001953,58.22999954223633,81.02250671386719,80.53981018066406,,48.71285629272461,59.290000915527344,67.63267517089844
2014-01-09,78.12285614013672,58.959999084472656,95.37999725341797,96.3499984741211,,49.13999938964844,60.810001373291016,78.4000015258789,76.47856903076172,56.650001525878906,94.08999633789062,95.25,,47.85714340209961,55.59000015258789,77.48999786376953,78.11428833007812,58.650001525878906,94.94000244140625,96.23999786376953,,48.82428741455078,59.540000915527344,78.38999938964844,76.64571380615234,57.220001220703125,94.7300033569336,95.45999908447266,,48.150001525878906,57.04999923706055,78.08999633789062,69787200.0,92253300.0,7944700.0,7709000.0,,17007200.0,31092100.0,5916300.0,69.44184112548828,57.220001220703125,81.51299285888672,80.58201599121094,,48.150001525878906,57.04999923706055,67.85860443115234
2014-01-10,77.25714111328125,58.29999923706055,94.9800033569336,96.22000122070312,,48.37714385986328,58.7599983215332,78.72000122070312,75.87285614013672,57.060001373291016,94.13999938964844,95.63999938964844,,47.218570709228516,55.869998931884766,77.54000091552734,77.11856842041016,57.130001068115234,94.63999938964844,95.83000183105469,,48.29571533203125,57.5,78.30999755859375,76.13428497314453,57.939998626708984,94.73999786376953,95.80000305175781,,47.448570251464844,57.0,78.04000091552734,76244000.0,42449500.0,6697400.0,5512200.0,,16237900.0,22375900.0,5181300.0,68.97846221923828,57.939998626708984,81.5215835571289,80.86902618408203,,47.448570251464844,57.0,67.81513214111328
2014-01-13,77.5,58.25,94.98999786376953,95.83000183105469,,49.810001373291016,60.380001068115234,77.97000122070312,75.6971435546875,55.380001068115234,94.05999755859375,94.58999633789062,,47.30428695678711,57.290000915527344,77.23999786376953,75.70143127441406,57.90999984741211,94.37000274658203,95.83000183105469,,47.30428695678711,59.97999954223633,77.5999984741211,76.5328598022461,55.90999984741211,94.5,94.83000183105469,,48.11571502685547,57.81999969482422,77.48999786376953,94623200.0,63010900.0,9589200.0,5753200.0,,27237000.0,20978100.0,6157900.0,69.33958435058594,55.90999984741211,81.3150863647461,80.05020141601562,,48.11571502685547,57.81999969482422,67.33719635009766
2014-01-14,78.10428619384766,57.779998779296875,94.9000015258789,95.4000015258789,,48.79999923706055,59.02000045776367,78.0,76.8085708618164,56.099998474121094,94.31999969482422,94.80000305175781,,47.5099983215332,57.36000061035156,77.37999725341797,76.8885726928711,56.459999084472656,94.5999984741211,94.80999755859375,,48.77714157104492,58.880001068115234,77.45999908447266,78.05571746826172,57.7400016784668,94.72000122070312,95.22000122070312,,48.279998779296875,58.209999084472656,77.95999908447266,83140400.0,37503600.0,7567300.0,3842200.0,,19740000.0,14778000.0,4088200.0,70.71932220458984,57.7400016784668,81.50438690185547,80.37942504882812,,48.279998779296875,58.209999084472656,67.74563598632812
2014-01-15,80.02857208251953,58.56999969482422,95.2699966430664,95.66999816894531,,48.36714172363281,61.75,78.0999984741211,78.8085708618164,57.27000045776367,94.51000213623047,95.1500015258789,,45.58142852783203,58.31999969482422,77.56999969482422,79.07428741455078,57.97999954223633,94.6500015258789,95.48999786376953,,47.85714340209961,59.11000061035156,77.95999908447266,79.62285614013672,57.599998474121094,94.80000305175781,95.45999908447266,,47.1971435546875,61.56999969482422,77.66000366210938,97909700.0,33663400.0,7390700.0,3560600.0,,40432000.0,21537300.0,4992400.0,72.13916778564453,57.599998474121094,81.5732192993164,80.58201599121094,,47.1971435546875,61.56999969482422,67.48492431640625
2014-01-16,79.55000305175781,58.02000045776367,95.08999633789062,96.30000305175781,,47.69571304321289,62.400001525878906,77.47000122070312,78.81143188476562,56.83000183105469,94.2300033569336,95.19000244140625,,46.00285720825195,60.459999084472656,76.3499984741211,79.27143096923828,57.2599983215332,94.5999984741211,95.4000015258789,,46.915714263916016,61.45000076293945,77.38999938964844,79.17857360839844,57.189998626708984,94.63999938964844,96.05999755859375,,47.38285827636719,60.56999969482422,76.76000213623047,57319500.0,34541800.0,8401100.0,5058000.0,,21135800.0,16589400.0,7201500.0,71.73664855957031,57.189998626708984,81.43555450439453,81.08848571777344,,47.38285827636719,60.56999969482422,66.70285034179688
2014-01-17,78.86714172363281,57.81999969482422,95.16999816894531,96.12999725341797,,47.83142852783203,64.69000244140625,76.81999969482422,77.12857055664062,56.06999969482422,94.37999725341797,94.7699966430664,,46.89142990112305,61.59000015258789,76.02999877929688,78.7828598022461,57.29999923706055,94.72000122070312,96.0199966430664,,47.43857192993164,63.599998474121094,76.7300033569336,77.23857116699219,56.29999923706055,95.05999755859375,94.93000030517578,,47.1485710144043,62.20000076293945,76.19000244140625,106684900.0,40849200.0,13714400.0,5975300.0,,16417100.0,28391100.0,11440700.0,69.97897338867188,56.29999923706055,81.79693603515625,80.1346206665039,,47.1485710144043,62.20000076293945,66.20753479003906
2014-01-21,78.58142852783203,58.58000183105469,95.0999984741211,95.95999908447266,,47.4957160949707,63.439998626708984,76.38999938964844,77.2028579711914,56.5,92.62000274658203,95.01000213623047,,45.75,61.5,74.86000061035156,77.28428649902344,56.599998474121094,94.93000030517578,95.36000061035156,,47.461429595947266,63.33000183105469,76.25,78.43856811523438,58.5099983215332,94.02999877929688,95.08000183105469,,46.95857238769531,62.529998779296875,75.83999633789062,82131700.0,48669200.0,16368400.0,6462700.0,,25220300.0,13733200.0,8971100.0,71.0661849975586,58.5099983215332,80.91064453125,80.26123046875,,46.95857238769531,62.529998779296875,65.90337371826172
2014-01-22,79.61285400390625,59.310001373291016,94.55000305175781,95.31999969482422,,47.77714157104492,63.79999923706055,76.08000183105469,78.2585678100586,57.099998474121094,93.54000091552734,94.69000244140625,,46.764286041259766,61.7599983215332,75.02999877929688,78.70143127441406,58.849998474121094,93.98999786376953,95.06999969482422,,47.07143020629883,63.11000061035156,76.08000183105469,78.78713989257812,57.5099983215332,94.31999969482422,94.87999725341797,,47.67571258544922,62.439998626708984,75.3499984741211,94996300.0,61352900.0,8875500.0,4976400.0,,48342000.0,12039000.0,5853700.0,71.38200378417969,57.5099983215332,81.16019439697266,80.0924072265625,,47.67571258544922,62.439998626708984,65.47756958007812
2014-01-23,79.5,56.68000030517578,93.80000305175781,95.94999694824219,,56.51856994628906,62.810001373291016,75.12000274658203,77.83000183105469,55.689998626708984,92.41000366210938,94.5,,53.92714309692383,60.880001068115234,74.47000122070312,78.56285858154297,56.369998931884766,93.73999786376953,94.55000305175781,,55.342857360839844,61.45000076293945,74.83999633789062,79.45428466796875,56.630001068115234,92.73999786376953,95.31999969482422,,55.531429290771484,62.79999923706055,74.95999908447266,100809800.0,47951800.0,9322300.0,7146000.0,,91280000.0,10183700.0,6006300.0,71.9864501953125,56.630001068115234,79.80065155029297,80.4638442993164,,55.531429290771484,62.79999923706055,65.13867950439453
2014-01-24,79.37428283691406,56.41999816894531,92.61000061035156,95.95999908447266,,55.81428527832031,63.619998931884766,75.12000274658203,77.82142639160156,54.400001525878906,90.61000061035156,94.38999938964844,,54.76856994628906,61.29999923706055,74.2300033569336,79.14286041259766,56.150001525878906,92.12000274658203,94.7300033569336,,54.81142807006836,62.16999816894531,74.7300033569336,78.01000213623047,54.45000076293945,90.61000061035156,94.43000030517578,,55.1542854309082,61.7400016784668,74.41999816894531,107338700.0,55200700.0,10604200.0,6944800.0,,35466900.0,12942200.0,9332800.0,70.67789459228516,54.45000076293945,77.96782684326172,79.7125473022461,,55.1542854309082,61.7400016784668,64.66944885253906
2014-01-27,79.25714111328125,54.939998626708984,90.76000213623047,94.68000030517578,,55.92856979370117,61.77000045776367,74.37000274658203,77.96428680419922,51.849998474121094,89.8499984741211,93.91999816894531,,52.93714141845703,56.099998474121094,73.83000183105469,78.58142852783203,54.72999954223633,90.30000305175781,94.29000091552734,,55.341426849365234,61.77000045776367,74.12999725341797,78.64286041259766,53.54999923706055,89.94000244140625,94.06999969482422,,54.461429595947266,57.90999984741211,74.1500015258789,138719700.0,73924100.0,8685200.0,6607600.0,,32526900.0,18982700.0,9088700.0,71.25126647949219,53.54999923706055,77.39131927490234,79.40864562988281,,54.461429595947266,57.90999984741211,64.43482208251953
2014-01-28,73.57142639160156,55.279998779296875,90.5999984741211,94.63999938964844,,58.2014274597168,60.849998474121094,75.4000015258789,71.72428894042969,54.0,89.79000091552734,94.0999984741211,,54.394287109375,57.349998474121094,74.0999984741211,72.68000030517578,54.02000045776367,90.58000183105469,94.33000183105469,,54.47428512573242,57.439998626708984,74.26000213623047,72.35713958740234,55.13999938964844,90.0999984741211,94.18000030517578,,58.11000061035156,60.439998626708984,74.66999816894531,266380800.0,48191200.0,8254400.0,3682800.0,,43590400.0,9346800.0,6023400.0,65.55634307861328,55.13999938964844,77.52898406982422,79.50152587890625,,58.11000061035156,60.439998626708984,64.88667297363281
2014-01-29,72.48143005371094,54.95000076293945,89.70999908447266,94.30000305175781,,58.191429138183594,60.95000076293945,75.37000274658203,71.23143005371094,53.189998626708984,88.52999877929688,92.87000274658203,,56.86428451538086,58.599998474121094,74.06999969482422,71.99285888671875,54.61000061035156,89.47000122070312,93.95999908447266,,57.58856964111328,59.619998931884766,75.29000091552734,71.53571319580078,53.529998779296875,88.9000015258789,93.1500015258789,,57.202857971191406,59.45000076293945,74.0999984741211,125702500.0,92995600.0,11160100.0,8013500.0,,28968100.0,9140000.0,8433700.0,64.81212615966797,53.529998779296875,76.49642181396484,78.63204956054688,,57.202857971191406,59.45000076293945,64.39134979248047
2014-01-30,72.35713958740234,62.5,89.77999877929688,94.0,,58.45571517944336,65.23999786376953,75.08999633789062,70.95714569091797,60.459999084472656,89.01000213623047,92.93000030517578,,57.35857009887695,62.79999923706055,74.36000061035156,71.79142761230469,62.119998931884766,89.62000274658203,93.38999938964844,,58.157142639160156,63.97999954223633,74.54000091552734,71.39714050292969,61.08000183105469,89.5,93.80000305175781,,57.810001373291016,63.470001220703125,74.75,169625400.0,150178900.0,6874900.0,4987400.0,,18379200.0,17424300.0,6732900.0,64.68655395507812,61.08000183105469,77.01270294189453,79.18074798583984,,57.810001373291016,63.470001220703125,64.9561996459961
2014-01-31,71.64714050292969,63.369998931884766,89.33999633789062,94.55000305175781,,58.91428756713867,65.37000274658203,75.19000244140625,70.50714111328125,60.16999816894531,88.1500015258789,92.94999694824219,,57.47142791748047,62.650001525878906,73.63999938964844,70.73999786376953,60.470001220703125,89.01000213623047,93.05000305175781,,57.47285842895508,63.38999938964844,73.91999816894531,71.5142822265625,62.56999969482422,88.47000122070312,94.16999816894531,,58.47571563720703,64.5,74.68000030517578,116199300.0,87794600.0,12193800.0,5972500.0,,23625000.0,15498800.0,10544800.0,64.79268646240234,62.56999969482422,76.12641143798828,79.49307250976562,,58.47571563720703,64.5,64.8953857421875
2014-02-03,72.5328598022461,63.77000045776367,88.77999877929688,94.73999786376953,,58.878570556640625,66.4800033569336,74.5,71.32857513427734,60.70000076293945,86.61000061035156,92.91000366210938,,57.2457160949707,64.20999908447266,72.54000091552734,71.80142974853516,63.029998779296875,88.75,94.54000091552734,,58.842857360839844,65.91999816894531,74.19000244140625,71.64714050292969,61.47999954223633,86.77999877929688,93.0199966430664,,57.76856994628906,65.25,72.66000366210938,100366000.0,74866600.0,13944600.0,6904700.0,,20145300.0,17890300.0,10430700.0,64.91307830810547,61.47999954223633,74.67220306396484,78.52230072021484,,57.76856994628906,65.25,63.14004135131836
2014-02-04,72.77999877929688,63.13999938964844,87.27999877929688,93.47000122070312,,58.361427307128906,66.37000274658203,73.0999984741211,71.82286071777344,61.81999969482422,86.08999633789062,92.58999633789062,,56.71571350097656,64.5,72.30000305175781,72.2642822265625,62.04999923706055,86.93000030517578,92.86000061035156,,57.92142868041992,66.25,72.66999816894531,72.68428802490234,62.75,86.62000274658203,93.08999633789062,,57.987144470214844,66.31999969482422,72.7300033569336,94170300.0,45985500.0,11436400.0,6300400.0,,18066300.0,13017400.0,7755500.0,65.85275268554688,62.75,74.53453063964844,78.5813980102539,,57.987144470214844,66.31999969482422,63.20087432861328
2014-02-05,73.6114273071289,63.15999984741211,87.66999816894531,93.83999633789062,,58.25,67.23999786376953,73.16000366210938,72.32142639160156,61.27000045776367,86.4800033569336,92.22000122070312,,56.85714340209961,64.80000305175781,72.2699966430664,72.36571502685547,62.7400016784668,86.48999786376953,92.80000305175781,,57.592857360839844,67.16000366210938,72.2699966430664,73.22714233398438,62.189998626708984,87.27999877929688,93.58000183105469,,57.77428436279297,65.97000122070312,72.87000274658203,82086200.0,51685100.0,10667300.0,4958900.0,,16762900.0,31504900.0,4774300.0,66.34457397460938,62.189998626708984,75.1024398803711,78.99503326416016,,57.77428436279297,65.97000122070312,63.322509765625
2014-02-06,73.35713958740234,62.779998779296875,88.76000213623047,95.19000244140625,,58.7014274597168,53.900001525878906,73.20999908447266,72.5442886352539,61.459999084472656,87.55000305175781,93.69000244140625,,57.202857971191406,49.9900016784668,72.5,72.86571502685547,61.459999084472656,87.62999725341797,93.87000274658203,,58.060001373291016,50.61000061035156,72.97000122070312,73.21571350097656,62.15999984741211,88.75,94.94000244140625,,58.272857666015625,50.029998779296875,72.81999969482422,64441300.0,42086500.0,10037900.0,5356900.0,,12852000.0,64856500.0,7353100.0,66.73127746582031,62.15999984741211,76.3673324584961,80.14305877685547,,58.272857666015625,50.029998779296875,63.279090881347656
2014-02-07,74.70428466796875,64.56999969482422,90.04000091552734,95.94999694824219,,61.5,54.91999816894531,73.80000305175781,73.91143035888672,62.220001220703125,88.61000061035156,94.62000274658203,,58.65142822265625,50.75,72.5,74.48285675048828,62.27000045776367,88.91999816894531,95.08999633789062,,59.06285858154297,51.22999954223633,73.05000305175781,74.23999786376953,64.31999969482422,90.04000091552734,95.91999816894531,,61.42571258544922,54.349998474121094,73.75,92570100.0,60704300.0,9435100.0,6591200.0,,32921000.0,32204400.0,7287600.0,67.66483306884766,64.31999969482422,77.47734832763672,80.9703140258789,,61.42571258544922,54.349998474121094,64.08721923828125
2014-02-10,75.99857330322266,64.48999786376953,91.08000183105469,95.93000030517578,,61.76714324951172,54.59000015258789,73.76000213623047,74.0,63.470001220703125,89.80000305175781,94.5199966430664,,60.611427307128906,52.34000015258789,72.95999908447266,74.09428405761719,64.30000305175781,90.23999786376953,95.75,,61.34714126586914,54.5,73.58999633789062,75.56999969482422,63.54999923706055,91.06999969482422,94.86000061035156,,61.49142837524414,52.91999816894531,73.76000213623047,86389800.0,43666100.0,8080200.0,6968200.0,,13812400.0,15857400.0,6204100.0,68.8770523071289,63.54999923706055,78.3636474609375,80.0755386352539,,61.49142837524414,52.91999816894531,64.09593200683594
2014-02-11,76.82142639160156,65.0,92.97000122070312,95.83999633789062,,62.251426696777344,54.400001525878906,74.8499984741211,75.64286041259766,63.349998474121094,90.94999694824219,94.83000183105469,,60.78714370727539,53.099998474121094,73.66999816894531,75.80142974853516,63.75,91.08999633789062,95.05999755859375,,61.422855377197266,53.20000076293945,73.9000015258789,76.56571197509766,64.8499984741211,92.97000122070312,95.33999633789062,,61.998573303222656,54.0,74.80000305175781,70564200.0,45675600.0,11556300.0,5343500.0,,13667500.0,13162900.0,6511200.0,69.78457641601562,64.8499984741211,79.99856567382812,80.48068237304688,,61.998573303222656,54.0,64.99964904785156
2014-02-12,77.08000183105469,65.05999755859375,92.98999786376953,95.66999816894531,,62.128570556640625,57.0,75.18000030517578,76.17713928222656,64.05000305175781,91.94999694824219,94.79000091552734,,60.79142761230469,54.7599983215332,74.22000122070312,76.70714569091797,64.91999816894531,92.94999694824219,95.44000244140625,,62.111427307128906,55.04999923706055,74.22000122070312,76.55999755859375,64.44999694824219,92.41999816894531,94.88999938964844,,61.27571487426758,56.849998474121094,74.95999908447266,77025200.0,47282100.0,7696100.0,4268900.0,,15673000.0,20040400.0,5339800.0,69.77938079833984,64.44999694824219,79.52528381347656,80.1008529663086,,61.27571487426758,56.849998474121094,65.13867950439453
2014-02-13,77.8357162475586,67.33000183105469,92.62000274658203,95.58000183105469,,62.78428649902344,58.97999954223633,75.48999786376953,76.31428527832031,64.05000305175781,91.70999908447266,94.5,,60.71428680419922,55.459999084472656,74.55999755859375,76.37999725341797,64.18000030517578,92.0,94.69000244140625,,60.81285858154297,56.06999969482422,74.68000030517578,77.77571105957031,67.33000183105469,92.55999755859375,95.45999908447266,,62.36428451538086,56.470001220703125,75.36000061035156,76849500.0,61911700.0,5926000.0,3617900.0,,18700500.0,26009500.0,5250200.0,70.88742065429688,67.33000183105469,79.64575958251953,80.58201599121094,,62.36428451538086,56.470001220703125,65.48628997802734
2014-02-14,77.99714660644531,67.58000183105469,92.94999694824219,95.97000122070312,,62.52857208251953,57.86000061035156,75.98999786376953,77.31571197509766,66.72000122070312,92.02999877929688,95.11000061035156,,61.66999816894531,56.70000076293945,75.0999984741211,77.49571228027344,67.5,92.5999984741211,95.30000305175781,,62.43714141845703,57.02000045776367,75.4000015258789,77.71286010742188,67.08999633789062,92.76000213623047,95.77999877929688,,62.21571350097656,57.439998626708984,75.79000091552734,68231100.0,36694900.0,5485100.0,3532900.0,,11985400.0,12512400.0,4908900.0,70.83013153076172,67.08999633789062,79.8178482055664,80.85213470458984,,62.21571350097656,57.439998626708984,65.85994720458984
2014-02-18,78.7414321899414,67.54000091552734,92.8499984741211,96.56999969482422,,63.03428649902344,58.63999938964844,75.6500015258789,77.94428253173828,66.06999969482422,92.08999633789062,95.54000091552734,,61.14285659790039,56.77000045776367,74.86000061035156,78.0,66.94000244140625,92.7699966430664,96.02999877929688,,62.422855377197266,57.880001068115234,75.48999786376953,77.99857330322266,67.30000305175781,92.16999816894531,96.0199966430664,,62.407142639160156,58.18000030517578,75.33000183105469,65062900.0,43809900.0,6926500.0,5454200.0,,15507800.0,10719500.0,5993800.0,71.09052276611328,67.30000305175781,79.31017303466797,81.05472564697266,,62.407142639160156,58.18000030517578,65.460205078125
2014-02-19,78.12714385986328,69.08000183105469,92.75,96.66000366210938,,62.32143020629883,58.95000076293945,75.31999969482422,76.3357162475586,67.0,91.56999969482422,95.45999908447266,,61.138572692871094,54.619998931884766,74.41000366210938,77.82142639160156,67.05000305175781,92.1500015258789,95.77999877929688,,61.66714096069336,58.470001220703125,75.01000213623047,76.76714324951172,68.05999755859375,91.63999938964844,95.55000305175781,,61.17571258544922,55.5,74.8499984741211,78442000.0,62087100.0,7693400.0,4505500.0,,16031400.0,25772100.0,8130300.0,69.96817779541016,68.05999755859375,78.85411071777344,80.65799713134766,,61.17571258544922,55.5,65.0431137084961
2014-02-20,76.71428680419922,70.11000061035156,92.7300033569336,96.11000061035156,,62.538570404052734,57.08000183105469,74.0,75.57142639160156,65.7300033569336,91.30999755859375,95.48999786376953,,61.308570861816406,54.650001525878906,72.80999755859375,76.14142608642578,67.7300033569336,91.69000244140625,95.66000366210938,,61.478572845458984,55.81999969482422,73.05000305175781,75.87857055664062,69.62999725341797,92.37999725341797,95.75,,62.13571548461914,56.630001068115234,73.5199966430664,76464500.0,130928900.0,8160100.0,2975000.0,,11965100.0,12097500.0,13079100.0,69.1583023071289,69.62999725341797,79.49085998535156,80.82682037353516,,62.13571548461914,56.630001068115234,63.8873405456543
2014-02-21,76.36714172363281,69.95999908447266,92.25,97.0,,62.67142868041992,57.20000076293945,73.4000015258789,74.94285583496094,68.44999694824219,91.44999694824219,96.04000091552734,,61.378570556640625,55.70000076293945,72.81999969482422,76.11285400390625,69.69000244140625,91.86000061035156,96.04000091552734,,62.67142868041992,57.099998474121094,73.19000244140625,75.03571319580078,68.58999633789062,91.5199966430664,96.44999694824219,,61.74714279174805,55.91999816894531,73.12000274658203,69696200.0,70932400.0,7381500.0,5284300.0,,13483400.0,7714300.0,8971000.0,68.39009857177734,68.58999633789062,79.31754302978516,81.417724609375,,61.74714279174805,55.91999816894531,63.539756774902344
2014-02-24,75.7028579711914,71.44000244140625,92.05999755859375,96.94000244140625,,64.2414321899414,56.4900016784668,73.81999969482422,74.63143157958984,68.54000091552734,91.0999984741211,96.23999786376953,,61.21428680419922,55.29999923706055,73.13999938964844,74.7357177734375,68.73999786376953,91.44999694824219,96.43000030517578,,62.209999084472656,56.029998779296875,73.23999786376953,75.36428833007812,70.77999877929688,91.11000061035156,96.5,,63.85714340209961,55.779998779296875,73.3499984741211,72227400.0,76620300.0,8406700.0,4472200.0,,26043500.0,8451200.0,7321500.0,68.68955993652344,70.77999877929688,78.96220397949219,81.45993041992188,,63.85714340209961,55.779998779296875,63.739646911621094
2014-02-25,75.6528549194336,71.0,91.87000274658203,96.72000122070312,,65.39857482910156,55.95000076293945,73.73999786376953,74.42857360839844,69.44999694824219,90.66000366210938,95.88999938964844,,63.57143020629883,54.5,73.08999633789062,75.62571716308594,70.94999694824219,91.58999633789062,96.45999908447266,,64.28571319580078,55.88999938964844,73.18000030517578,74.58000183105469,69.8499984741211,91.11000061035156,96.62000274658203,,64.71857452392578,54.959999084472656,73.3499984741211,57988000.0,52077000.0,6383400.0,4233600.0,,18700500.0,9288500.0,9482700.0,67.97473907470703,69.8499984741211,78.96220397949219,81.56121826171875,,64.71857452392578,54.959999084472656,63.739646911621094
2014-02-26,75.0,71.22000122070312,91.54000091552734,96.73999786376953,,65.14286041259766,56.9900016784668,75.0999984741211,73.65714263916016,68.8499984741211,90.7699966430664,95.70999908447266,,63.71428680419922,54.900001525878906,73.79000091552734,74.80142974853516,70.19000244140625,91.11000061035156,96.62999725341797,,65.12857055664062,55.0,73.94000244140625,73.90714263916016,69.26000213623047,91.11000061035156,95.88999938964844,,64.11285400390625,55.869998931884766,74.77999877929688,69054300.0,55322700.0,6334100.0,4265900.0,,15010100.0,12116000.0,9022200.0,67.3614730834961,69.26000213623047,78.96220397949219,80.94500732421875,,64.11285400390625,55.869998931884766,64.98226928710938
2014-02-27,75.54000091552734,70.01000213623047,91.41999816894531,95.41000366210938,,64.87571716308594,56.689998626708984,74.77999877929688,73.72142791748047,68.87000274658203,90.75,94.6500015258789,,63.977142333984375,55.400001525878906,74.08999633789062,73.87714385986328,69.33999633789062,91.16000366210938,95.23999786376953,,63.977142333984375,56.34000015258789,74.77999877929688,75.38143157958984,68.94000244140625,91.36000061035156,95.08000183105469,,64.60428619384766,55.77000045776367,74.55999755859375,75470500.0,41653700.0,7040300.0,4179600.0,,10304700.0,6537700.0,5448200.0,68.70518493652344,68.94000244140625,79.17887878417969,80.94500732421875,,64.60428619384766,55.77000045776367,64.79109954833984
